logTimestamp,faction,planet,regionName,reason,pointValue,multiplier,source,planetModifier,softCapMultiplier
2026-07-19T19:43:40+00:00,Imperial,naboo,gcw_region_naboo_14,a PvP kill,0,4.0,42103480768,1.0,1.0
2026-07-19T19:44:02+00:00,Rebel,corellia,gcw_region_corellia_6,factional presence,10,1.0,201501724085,1.0,1.0
2026-07-19T19:44:18+00:00,Rebel,tatooine,gcw_region_tatooine_12,factional presence,10,1.0,5734446754,1.0,1.0
2026-07-19T19:48:22+00:00,Rebel,dantooine,gcw_region_dantooine_7,delivering supplies (PvE),210,14.0,185493855658,1.0,1.0
2026-07-19T19:50:12+00:00,Imperial,talus,gcw_region_talus_5,factional presence,12,1.1738132,126963146243,1.0,1.0
2026-07-19T19:58:07+00:00,Rebel,dantooine,gcw_region_dantooine_13,delivering supplies (PvE),330,22.0,185493855658,1.0,1.0
2026-07-19T20:00:24+00:00,Imperial,talus,gcw_region_talus_14,participating in an Invasion,500,1.0,-348184546868074204,1.0,1.0
2026-07-19T20:00:24+00:00,Rebel,talus,gcw_region_talus_14,participating in an Invasion,500,1.0,-348184546868074204,1.0,1.0
2026-07-19T20:00:24+00:00,Rebel,talus,gcw_region_talus_14,winning an Invasion,250,1.0,-348184546868074204,1.0,1.0
2026-07-19T20:02:19+00:00,Rebel,corellia,gcw_region_corellia_6,factional presence,10,1.0,201501724085,1.0,1.0
2026-07-19T20:08:11+00:00,Rebel,dantooine,gcw_region_dantooine_13,delivering supplies (PvE),330,22.0,185493855658,1.0,1.0
2026-07-19T20:09:24+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,9,0.8625,201501724085,1.0,1.0
2026-07-19T20:14:26+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,9,0.8625,201501724085,1.0,1.0
2026-07-19T20:18:33+00:00,Rebel,dantooine,gcw_region_dantooine_7,delivering supplies (PvE),210,14.0,185493855658,1.0,1.0
2026-07-19T20:19:11+00:00,Imperial,lok,gcw_region_lok_2,factional presence,10,1.0,212221211405,1.0,1.0
2026-07-19T20:19:23+00:00,Imperial,lok,gcw_region_lok_14,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T20:19:42+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,42103480768,1.0,1.0
2026-07-19T20:24:00+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,13,1.2616471,108368252256,1.0,1.0
2026-07-19T20:24:42+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,42103480768,1.0,1.0
2026-07-19T20:24:57+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,2.0,201501724085,1.0,1.0
2026-07-19T20:25:43+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,4.0,42103480768,1.0,1.0
2026-07-19T20:26:04+00:00,Imperial,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,43061601982,1.0,1.0
2026-07-19T20:27:39+00:00,Rebel,corellia,gcw_region_corellia_14,a PvP kill,0,5.0,108368252256,1.0,1.0
2026-07-19T20:29:03+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,13,1.2616476,108368252256,1.0,1.0
2026-07-19T20:29:10+00:00,Rebel,dantooine,gcw_region_dantooine_7,delivering supplies (PvE),210,14.0,185493855658,1.0,1.0
2026-07-19T20:29:52+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,2.0,201501724085,1.0,1.0
2026-07-19T20:30:12+00:00,Imperial,naboo,gcw_region_naboo_6,building up an Invasion,196,0.489375,-292452502778781373,1.0,1.0
2026-07-19T20:30:12+00:00,Rebel,naboo,gcw_region_naboo_6,building up an Invasion,34,0.084375,-292452502778781373,1.0,1.0
2026-07-19T20:30:20+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T20:30:26+00:00,Rebel,corellia,gcw_region_corellia_14,a PvP kill,0,2.0,191348150418,1.0,1.0
2026-07-19T20:30:27+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,185808458452,1.0,1.0
2026-07-19T20:31:03+00:00,Rebel,corellia,gcw_region_corellia_14,a PvP kill,0,5.0,108368252256,1.0,1.0
2026-07-19T20:31:57+00:00,Imperial,lok,gcw_region_lok_14,participating in a PvE Space Battle,750,1.0,213523298577,1.0,1.0
2026-07-19T20:31:57+00:00,Imperial,lok,gcw_region_lok_14,winning a PvE Space Battle,500,1.0,213523298577,1.0,1.0
2026-07-19T20:33:17+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T20:33:18+00:00,Rebel,corellia,gcw_region_corellia_14,a PvP kill,0,5.0,108368252256,1.0,1.0
2026-07-19T20:33:59+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,4.0,42103480768,1.0,1.0
2026-07-19T20:34:35+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T20:34:43+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,2.0,201501724085,1.0,1.0
2026-07-19T20:35:32+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,185808458452,1.0,1.0
2026-07-19T20:35:35+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T20:38:00+00:00,Imperial,corellia,gcw_region_corellia_14,participating in a PvP Space Battle,1500,1.0,213484298337,1.0,1.0
2026-07-19T20:38:00+00:00,Rebel,corellia,gcw_region_corellia_14,participating in a PvP Space Battle,1500,1.0,213484298337,1.0,1.0
2026-07-19T20:38:00+00:00,Rebel,corellia,gcw_region_corellia_14,winning a PvP Space Battle,1000,1.0,213484298337,1.0,1.0
2026-07-19T20:38:02+00:00,Rebel,lok,gcw_region_lok_7,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T20:38:29+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T20:39:37+00:00,Rebel,naboo,gcw_region_naboo_14,factional presence,9,0.8625,201501724085,1.0,1.0
2026-07-19T20:39:38+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T20:40:45+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,42103480768,1.0,1.0
2026-07-19T20:41:31+00:00,Rebel,dantooine,gcw_region_dantooine_7,delivering supplies (PvE),210,14.0,185493855658,1.0,1.0
2026-07-19T20:41:32+00:00,Imperial,naboo,gcw_region_naboo_6,factional presence,10,1.0,185796438225,1.0,1.0
2026-07-19T20:42:06+00:00,Rebel,lok,gcw_region_lok_8,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T20:42:09+00:00,Rebel,corellia,gcw_region_corellia_14,a PvP kill,0,5.0,108368252256,1.0,1.0
2026-07-19T20:42:12+00:00,Imperial,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,43061601982,1.0,1.0
2026-07-19T20:43:35+00:00,Rebel,corellia,gcw_region_corellia_14,a PvP kill,0,2.0,191348150418,1.0,1.0
2026-07-19T20:45:17+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,13,1.2616491,108368252256,1.0,1.0
2026-07-19T20:45:32+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,164390253167,1.0,1.0
2026-07-19T20:46:33+00:00,Rebel,naboo,gcw_region_naboo_6,factional presence,10,1.0,35370482318,1.0,1.0
2026-07-19T20:46:50+00:00,Imperial,naboo,gcw_region_naboo_6,factional presence,10,1.0,43676223625,1.0,1.0
2026-07-19T20:47:32+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,164390253167,1.0,1.0
2026-07-19T20:47:38+00:00,Imperial,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,114143933847,1.0,1.0
2026-07-19T20:48:10+00:00,Rebel,lok,gcw_region_lok_11,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T20:49:49+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,5734446754,1.0,1.0
2026-07-19T20:50:19+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,13,1.2616496,108368252256,1.0,1.0
2026-07-19T20:50:22+00:00,Imperial,corellia,gcw_region_corellia_14,a PvP kill,0,5.0,5734446754,1.0,1.0
2026-07-19T20:50:55+00:00,Rebel,dantooine,gcw_region_dantooine_7,delivering supplies (PvE),210,14.0,185493855658,1.0,1.0
2026-07-19T20:51:32+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,164390253167,1.0,1.0
2026-07-19T20:51:35+00:00,Rebel,naboo,gcw_region_naboo_6,factional presence,10,1.0,35370482318,1.0,1.0
2026-07-19T20:51:55+00:00,Imperial,naboo,gcw_region_naboo_6,factional presence,10,1.0,43676223625,1.0,1.0
2026-07-19T20:52:13+00:00,Rebel,lok,gcw_region_lok_12,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T20:55:21+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,13,1.2616501,108368252256,1.0,1.0
2026-07-19T20:56:34+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,164390253167,1.0,1.0
2026-07-19T20:56:39+00:00,Rebel,naboo,gcw_region_naboo_6,factional presence,10,1.0,35370482318,1.0,1.0
2026-07-19T20:56:55+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,5734446754,1.0,1.0
2026-07-19T20:57:13+00:00,Imperial,naboo,gcw_region_naboo_6,factional presence,7,0.675,47788790069,1.0,1.0
2026-07-19T20:57:51+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,3558358772,1.0,1.0
2026-07-19T21:00:14+00:00,Imperial,naboo,gcw_region_naboo_6,participating in an Invasion,750,1.5,-292452502778781373,1.0,1.0
2026-07-19T21:00:14+00:00,Imperial,naboo,gcw_region_naboo_6,winning an Invasion,250,1.0,-292452502778781373,1.0,1.0
2026-07-19T21:00:14+00:00,Rebel,naboo,gcw_region_naboo_6,participating in an Invasion,750,1.5,-292452502778781373,1.0,1.0
2026-07-19T21:00:23+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,13,1.2616506,108368252256,1.0,1.0
2026-07-19T21:01:36+00:00,Imperial,tatooine,gcw_region_tatooine_4,factional presence,10,1.0,1708106787,1.0,1.0
2026-07-19T21:01:36+00:00,Rebel,dantooine,gcw_region_dantooine_7,delivering supplies (PvE),210,14.0,185493855658,1.0,1.0
2026-07-19T21:01:55+00:00,Rebel,corellia,gcw_region_corellia_14,factional presence,10,1.0,5734446754,1.0,1.0
2026-07-19T21:01:55+00:00,Rebel,naboo,gcw_region_naboo_6,factional presence,10,1.0,179040301380,1.0,1.0
2026-07-19T21:02:46+00:00,Imperial,naboo,gcw_region_naboo_6,factional presence,10,1.0,185796438225,1.0,1.0
2026-07-19T21:02:54+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,3558358772,1.0,1.0
2026-07-19T21:04:16+00:00,Rebel,corellia,gcw_region_corellia_14,a PvP kill,0,5.0,108368252256,1.0,1.0
2026-07-19T21:06:17+00:00,Rebel,lok,gcw_region_lok_10,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T21:06:39+00:00,Imperial,tatooine,gcw_region_tatooine_4,factional presence,10,1.0,1708106787,1.0,1.0
2026-07-19T21:11:44+00:00,Imperial,tatooine,gcw_region_tatooine_4,factional presence,10,1.0,1708106787,1.0,1.0
2026-07-19T21:12:14+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,164390253167,1.0,1.0
2026-07-19T21:16:48+00:00,Imperial,tatooine,gcw_region_tatooine_4,factional presence,10,1.0,1708106787,1.0,1.0
2026-07-19T21:16:50+00:00,Rebel,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,185808458452,1.0,1.0
2026-07-19T21:17:18+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,164390253167,1.0,1.0
2026-07-19T21:17:26+00:00,Rebel,lok,gcw_region_lok_5,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T21:17:43+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:18:27+00:00,Rebel,lok,gcw_region_lok_13,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T21:18:50+00:00,Imperial,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T21:19:18+00:00,Rebel,lok,gcw_region_lok_8,factional presence,10,1.0,164390253167,1.0,1.0
2026-07-19T21:19:24+00:00,Rebel,dantooine,gcw_region_dantooine_7,delivering supplies (PvE),255,17.0,197298509979,1.0,1.0
2026-07-19T21:19:36+00:00,Imperial,corellia,gcw_region_corellia_14,factional presence,13,1.2616524,108368252256,1.0,1.0
2026-07-19T21:20:29+00:00,Rebel,lok,gcw_region_lok_2,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T21:21:52+00:00,Imperial,tatooine,gcw_region_tatooine_4,factional presence,10,1.0,1708106787,1.0,1.0
2026-07-19T21:21:53+00:00,Rebel,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,185808458452,1.0,1.0
2026-07-19T21:22:03+00:00,Imperial,dantooine,gcw_region_dantooine_17,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T21:22:43+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:22:55+00:00,Rebel,corellia,gcw_region_corellia_6,delivering supplies (PvE),195,13.0,185493855658,1.0,1.0
2026-07-19T21:23:50+00:00,Imperial,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T21:24:15+00:00,Imperial,dantooine,gcw_region_dantooine_17,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T21:25:05+00:00,Imperial,tatooine,gcw_region_tatooine_4,participating in a Flashpoint,1688,1.125,-238972255274816946,1.0,1.0
2026-07-19T21:25:05+00:00,Imperial,tatooine,gcw_region_tatooine_4,winning a Flashpoint,1000,1.0,-238972255274816946,1.0,1.0
2026-07-19T21:25:34+00:00,Rebel,lok,gcw_region_lok_2,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T21:26:21+00:00,Imperial,dantooine,gcw_region_dantooine_17,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T21:27:44+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:28:42+00:00,Imperial,dantooine,gcw_region_dantooine_17,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T21:28:50+00:00,Imperial,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T21:29:28+00:00,Imperial,talus,gcw_region_talus_5,delivering supplies (PvE),255,17.0,186089347714,1.0,1.0
2026-07-19T21:29:58+00:00,Rebel,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,185808458452,1.0,1.0
2026-07-19T21:30:26+00:00,Imperial,dantooine,gcw_region_dantooine_1,factional presence,11,1.1386431,180445966979,1.0,1.0
2026-07-19T21:30:48+00:00,Imperial,dantooine,gcw_region_dantooine_17,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T21:32:11+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,3558358772,1.0,1.0
2026-07-19T21:32:41+00:00,Imperial,tatooine,gcw_region_tatooine_12,participating in a PvE Space Battle,750,1.0,213469298414,1.0,1.0
2026-07-19T21:32:41+00:00,Imperial,tatooine,gcw_region_tatooine_12,winning a PvE Space Battle,500,1.0,213469298414,1.0,1.0
2026-07-19T21:32:46+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:33:28+00:00,Imperial,dantooine,gcw_region_dantooine_17,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T21:33:39+00:00,Rebel,lok,gcw_region_lok_4,factional presence,11,1.0612295,186103409795,1.0,1.0
2026-07-19T21:33:55+00:00,Imperial,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T21:34:40+00:00,Rebel,lok,gcw_region_lok_13,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T21:35:00+00:00,Rebel,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,185808458452,1.0,1.0
2026-07-19T21:35:25+00:00,Imperial,dantooine,gcw_region_dantooine_17,a PvP kill,0,3.0,185808458452,1.0,1.0
2026-07-19T21:36:07+00:00,Imperial,dantooine,gcw_region_dantooine_17,participating in a PvP Space Battle,1500,1.0,213545300679,1.0,1.0
2026-07-19T21:36:07+00:00,Imperial,dantooine,gcw_region_dantooine_17,winning a PvP Space Battle,1000,1.0,213545300679,1.0,1.0
2026-07-19T21:36:07+00:00,Rebel,dantooine,gcw_region_dantooine_17,participating in a PvP Space Battle,1500,1.0,213545300679,1.0,1.0
2026-07-19T21:36:34+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T21:37:43+00:00,Rebel,lok,gcw_region_lok_8,factional presence,10,1.0,186103409795,1.0,1.0
2026-07-19T21:37:49+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:38:03+00:00,Rebel,naboo,gcw_region_naboo_4,factional presence,9,0.85,195829150785,1.0,1.0
2026-07-19T21:38:59+00:00,Imperial,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T21:39:37+00:00,Rebel,talus,gcw_region_talus_5,factional presence,10,1.0,208819940774,1.0,1.0
2026-07-19T21:41:16+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,3558358772,1.0,1.0
2026-07-19T21:42:07+00:00,Rebel,lok,gcw_region_lok_2,factional presence,9,0.85,195829150785,1.0,1.0
2026-07-19T21:42:52+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:43:30+00:00,Rebel,dantooine,gcw_region_dantooine_13,factional presence,10,1.0,130175184878,1.0,1.0
2026-07-19T21:43:59+00:00,Imperial,dantooine,gcw_region_dantooine_17,factional presence,10,1.0,191348150418,1.0,1.0
2026-07-19T21:45:26+00:00,Rebel,lok,gcw_region_lok_8,factional presence,10,1.0,209946768956,1.0,1.0
2026-07-19T21:46:40+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T21:50:31+00:00,Rebel,lok,gcw_region_lok_8,factional presence,10,1.0,130175184878,1.0,1.0
2026-07-19T21:51:58+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:52:45+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T21:55:32+00:00,Rebel,lok,gcw_region_lok_8,factional presence,10,1.0,209946768956,1.0,1.0
2026-07-19T21:57:01+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T21:57:46+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T22:00:35+00:00,Rebel,lok,gcw_region_lok_8,factional presence,10,1.0,209946768956,1.0,1.0
2026-07-19T22:01:30+00:00,Imperial,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,152407211852,1.0,1.0
2026-07-19T22:02:05+00:00,Rebel,rori,gcw_region_rori_3,factional presence,10,1.0,184505256130,1.0,1.0
2026-07-19T22:02:53+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,208819940774,1.0,1.0
2026-07-19T22:04:49+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T22:07:56+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,208819940774,1.0,1.0
2026-07-19T22:09:49+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T22:10:46+00:00,Imperial,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,186196393957,1.0,1.0
2026-07-19T22:11:47+00:00,Imperial,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,186196393957,1.0,1.0
2026-07-19T22:12:57+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,208819940774,1.0,1.0
2026-07-19T22:14:49+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T22:18:01+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,208819940774,1.0,1.0
2026-07-19T22:18:05+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,186490048739,1.0,1.0
2026-07-19T22:19:52+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T22:19:56+00:00,Rebel,naboo,gcw_region_naboo_12,factional presence,10,1.0,181380259665,1.0,1.0
2026-07-19T22:23:07+00:00,Rebel,tatooine,gcw_region_tatooine_13,factional presence,10,1.0,65881628297,1.0,1.0
2026-07-19T22:23:51+00:00,Rebel,dantooine,gcw_region_dantooine_17,factional presence,9,0.8625,185715500031,1.0,1.0
2026-07-19T22:24:53+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T22:25:02+00:00,Rebel,tatooine,gcw_region_tatooine_13,participating in a Flashpoint,1875,1.25,-232779805787182513,1.0,1.0
2026-07-19T22:25:02+00:00,Rebel,tatooine,gcw_region_tatooine_13,winning a Flashpoint,1000,1.0,-232779805787182513,1.0,1.0
2026-07-19T22:27:19+00:00,Rebel,talus,gcw_region_talus_5,factional presence,10,1.0,185065143871,1.0,1.0
2026-07-19T22:27:52+00:00,Rebel,tatooine,gcw_region_tatooine_2,factional presence,10,1.0,161117733244,1.0,1.0
2026-07-19T22:29:53+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
2026-07-19T22:29:53+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,10,1.0,130175184878,1.0,1.0
2026-07-19T22:30:13+00:00,Imperial,tatooine,gcw_region_tatooine_9,building up an Invasion,81,0.2025,-233342756915162113,1.0,1.0
2026-07-19T22:30:13+00:00,Rebel,tatooine,gcw_region_tatooine_9,building up an Invasion,380,0.950625,-233342756915162113,1.0,1.0
2026-07-19T22:31:53+00:00,Rebel,corellia,gcw_region_corellia_6,delivering supplies (PvE),405,27.0,185493855658,1.0,1.0
2026-07-19T22:32:36+00:00,Imperial,naboo,gcw_region_naboo_14,participating in a PvE Space Battle,750,1.0,213532299925,1.0,1.0
2026-07-19T22:32:36+00:00,Imperial,naboo,gcw_region_naboo_14,winning a PvE Space Battle,500,1.0,213532299925,1.0,1.0
2026-07-19T22:33:07+00:00,Rebel,tatooine,gcw_region_tatooine_6,factional presence,10,1.0,208819940774,1.0,1.0
2026-07-19T22:34:48+00:00,Rebel,corellia,gcw_region_corellia_2,delivering supplies (PvE),60,4.0,1697069543,1.0,1.0
2026-07-19T22:34:51+00:00,Rebel,corellia,gcw_region_corellia_2,delivering supplies (PvE),60,4.0,187676104333,1.0,1.0
2026-07-19T22:34:53+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,1,0.0625,212121003115,1.0,1.0
